標題,連結,來源,時間
別緊張！配合國家防災演練 氣象署9月20日9時21分發「國家級警報」,https://news.google.com/read/CBMi_wJBVV95cUxNZlRHSFlTUk8zVldnNGN6ZVBuVFRIeG5kcFNUMXYwWjFzN1ljUW8wRTJzNGhBQ0JETDduTUpDN0JJWHhtY010TWRsSFZjUHJJcE52MjVJRmczQTQ1MzllU3E1elk3eGFZdnVpMlFDZWtyZTdYZ2FyS0padjlnR096dmdQTmIzWFpvaUd3d1ZtR05nMjQ1cWtvR2tnaktoMm1DTG1Rdi1PSF8xQUxJMWQ5WVgybUE4UExsa1pGUmQ4cTBBQkx0MW5KbUpycjhrdTlWcS1NM3ZiR3MwUndRLUtma1BWN3F2OUF4UkpHcHdmeXdKUDd1RVFLRW9ER0h3cG1WNnVTTS1maTNnVXpMZ1oxbnpPR1dVcmJCWmMweW1aV3Y3QTg2Uzc1S0lPSE5pLUR4TkVjaHVxS3FlUTlVNXh4ek9WYVJfRUtLb19iVV83ZW80c1VaWmRqUmhxblQ2ZEp6QlQ5cUthZ0JJVGZfYnpXTTRZWVZYYjFmZWFESmFMZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,9 天前
印尼火山狂噴煙灰 如海嘯直撲登山客 驚險逃命影片曝光,https://news.google.com/read/CBMilwNBVV95cUxNUXh3UUpqVm83RHczbEVwUm44emRNd21ORnJwODdoU21rUVhWdmpFMWtpNEdMaUo4RldoUXRJNEd3STNsRVU5VGg1NUs1Mkx5M1h4TDR4cFY5czJGNHlUd3pLZHYySC1xNFhoVnVIREVOZzBKZDFwU0VhUE5lOGxtdEkyVERLTXdjd1Q5YVBGZVRCbGVKTkp0YllIWEVDUm41aDk5LVR0R21Bb2RWX09XZGNQN0ZnSU1IWmFNeWR4UDExQkJSUHZlcUdxdzBUYktjaXBtbHY0NEdUWmxlVGNjSlQtMmdNZ1RoYUhnSFNBVkNvYV80ZlVVb3Y0VjdMOVVOalJuVGhKNnF6UnpQWmNHTUFnX1k1U1dhR3p2dDBQNkNnWVZRbzhXazd3cktGdlpNOF9PaHhuU1UzMkNORXBCTjRJaHRDN1l3S0t5UW84RlhHUDJaMzZVM1pNNnpINS1SSUQwN3V0VUpqMGRMQm9uc2ZBVFpIT08yY0FoTHc2UTd3S1RoSExDclFraFlVNF9SZWhjcmM5cw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,8月22日
楊金龍祭限貸令是必要之惡！原來「國家開槓桿」數據已逼16年前次貸風暴期…程淑芬、徐之強怎麼看,https://news.google.com/read/CBMi5wNBVV95cUxNdUVGRmRQNWFXRWVvcElyRHk5QlIzN3VSdHdWa2c2dWo2b1h1SWc2cEJSQU1RMDNHVEVYenJKNWdxRDkwa0RYWUJRendlblZxZVNaczlpajQ4TlZRakZkaWxYZFBiem56Q09YQzR5OG4wNW10MW1EODlZa1ZvWFY2U3poRy1tanY4aW52NUp6a2d6U09jd2g4U1h4OHo1aGFnVUxYUk5sSEVnUE1aX1FQS0RMc3I2Q21OVmJIRmdDWHQzWk9ZbzE2OUx6Q3RrN3lrRng3NXRlRVV5REVTY3R6RktUUXN1U2ttbl8yXzVzcEtsbUVmb09QcEd2WUtKNkczT2pLLU1KcWlIa3ZKZjdZcDBDRmdScVVSX0p6d3BqbXhwSVE1dmJMTkxCUDloTV9qejlFWUwxdnRqazl1YmpDVVU3N2NwQ0gwaG5MRnZlZWo4MlVJYTF4eE9udHBqOVlfdmRkZnlSekpLTGE3TUpidGJfOGZFQ2NuQk4yUFZ5UkN0aTBSTEV3WmVVUnpGMG4wYVFEVkZhTE51QklwNzJJMWdGWXdRZkRnMzBBaGRPS0dUYnB5SFhRVndvNUVCQ3VDUkRBekNtb1JpWGEzYzVhT0xlVjE3UkNpU3duU2RDcWdrdDdiYVdB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,10 天前
蘋果梭哈！下單 9000 萬台 iPhone 16 史上最大膽，賭 AI 掀起換機海嘯,https://news.google.com/read/CBMidkFVX3lxTE9HTGtPN1pVQ3o1UE1DdkctUEJYM05QdDJyQ3VXck1JaGVfUVQxVTZhSEhKTktMNlh5QWtKLThFYzFvVXBOLVFwUWltMl9LbWdJVkhra1dueXFGV2VodDZ1aDNaN0d4SE9SUFV0VGh3YWV3WjhnS0E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,TechOrange 科技報橘,8月29日
加拿大西岸海域發生6.5級強震 未發海嘯警報 - 国际 - 即时国际,https://news.google.com/read/CBMihAFBVV95cUxNR2NySzhOWVZoTXBOR3JRdTgwa3dZVWljZGcxWFhSdUFlYl85MldQemZ5LTVTeVA5Z0xPNldWZG9tWW9WOGJ5ckRka3p0S28ycnA2MWxUaWFTM2MxUG1neFpjUU1meEd6YTEwMGlSVXJiMW5kenZLS3RUcXJJc3gxLWRUT04?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星洲网,5 天前
傳三星將裁減中國銷售部門30％員工,https://news.google.com/read/CBMiX0FVX3lxTE5pTVF6ZHdmQk50cGROTnRLWHRJekx3WWxoa1I4SVdUVi1qWU9PRkFEc1lKbnlPdGFQQnVDMFlvdGNOdkZDcHhFVDdpYU1zdWRJVUVYWjlQU3RhSjIxSmZn0gFkQVVfeXFMTlFkODRRYzMyNm1CMHV3U3NWcHJqUnpxR1dtM2t4YVV1V2l0TndJY0wzN2RuUU92dWlORDR2MHU4Wlh2NS1mcmx0bUUtckEwTEZ1RURVYkg3Yzc3Mzh0V2dsME4yVA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由財經,17 天前
遊日注意｜大阪3/9大海嘯警報演習 網民嫌吵提醒「震機無用一定要熄機」,https://news.google.com/read/CBMiSkFVX3lxTE9ORk44OWpiRWl3dktOdFl4QzRiOGE1b2x6T3VnS3RDeURnOE54R0d6dkQ1QXh3R0RhMzJ0eWE4elhPcDh2Ry1aYlNB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星島日報-美國版,18 天前
卑詩省北太平洋沿岸6.5級地震無海嘯警報｜即時新聞｜國際,https://news.google.com/read/CBMijwFBVV95cUxNVDd1UXp4NjRIcEZrbGhwTTRVMzlJVDhBMEx1N2ZFUkZXN1hqVXFQbzNiRVNmT3pvMnp3Wm9aMFdtcHJnUlNnak1qNHBWdUhXeGtsUkFqUXNOQmF5T0RvMV92ZWF5T2VYaTNUc2QyNWszTm5PdzR3aENIQ2lKcGkweldNTFBaR2NINnZYNDh6QQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,on.cc東網,5 天前
湯加附近海域6.9級地震 沒觸發海嘯警告,https://news.google.com/read/CBMib0FVX3lxTE13R3NOcVhxQ3NIYnBNTnB3U3FvSHNrU3pKY0F2dW9SbDB4N0NobDNnUC1aaVphQWJsU1p1U09yTHg0enk4Sy1TWVduWjB0Vm9EQUhYelBmbFpNQWpFUVRTRkMwcVdRY3piZjhDd0dyaw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港電台,8月26日
泰慘了！廉價中國商品「洗產地」 泰經濟“海嘯”？去年2千工廠關閉| 國際,https://news.google.com/read/CBMiW0FVX3lxTFA4WVhlUXcyR1NjcENITUdfMWQxMy11RElyNkZfLXVrN1d2TG8wTGNYQVQydVYxMGhVQ2pFanJ3NzVienlVeVl4VHZBUng5ZlQ4ZUI0RnBHdEZQNmc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,三立新聞網 Setn.com,19 天前
印媒：印尼日本智利紐西蘭 4國或超級大地震 - 国际 - 即时国际,https://news.google.com/read/CBMihAFBVV95cUxQYnNzQzNVamdKeldKRFdBcHpLc194N3pna0dFNWpHVENPeE51X0ZEQlAyT1FMVU5SMkxlVThHM21PejFNRlhmY1J1VkZSM2l3dEx1X1o2R1g0cFc4ejRYRDdXcUhIZlg2amFTU0ladWV2OUxGaUFJX0U4RDFwMXV0amk4c1M?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星洲网,8月25日
警告超級大地震隨時發生 印尼氣象侷促政府重視防震減災 - 国际 - 即时国际,https://news.google.com/read/CBMihAFBVV95cUxOa0JuLW4tYmd2MFo4Zi14T1Qwcy0xMFdjNWwxaVJQaHl0SkJTMmtmREdpazY2VzV4ay1xTDRPTFJtNHNXRVFhNWFlTThEbXhoQUV3LUhCQkI0NEYxaEtIbmV3cEEzcFE1ZnY1elFyTEhBeU5XU1NkVTRsNHJ2dlJ5aW5uck8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星洲网,8月24日
巴布亞紐幾內亞近海規模6.3地震 未發布海嘯警報,https://news.google.com/read/CBMiZkFVX3lxTE1DV2xIeFFIdUpyQ0ZKVnpsRlRHZUlXaFRtcGV0a1k3dU9RSko2TzNtRUdnWmFqdUVHSFRVY2h2d1B1M1hJanVCbFhFSFkxY082LXRzaS02eTZLdUYtd2FYaTNaWjM4UdIBa0FVX3lxTFBTTFYyeWRpVVNYeXBCaDdQOFVHV0ZVX0Y0RG5mSGFtNDFLUm5Pdm5OYW80ckVlbFAyZXBPZnZVMXNFa0FmU3FHU0x3TmNJd0tzUHVRNEdEMC1NQzhMU2ZWUklYZVBRbWcwN1RN?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,9 天前
國家防災日演練請注意！ 氣象署9月20日9時21分發布「國家級警報」,https://news.google.com/read/CBMiZEFVX3lxTE82NFp0YmxOSzN4RXhRWFdHSVdadXY1QU1zNnhzUUh2WFhlbkpvXzBOV3ZPcENGVzQwYlhSQjNlR0JuZFA0Y01EWk15a2lBOERJajlOY2RHb1BkWVdfY0FyalozUHnSAWpBVV95cUxPZGY0Wm10ZTlabktDUGUxcEN5cUJVaDItMGZSaVRLM2M5QW5HRXVWQWx6cjU2Z2kta1l6VkVYLUIwRmpVQWM3S3F5cE9BTnV4LTZhUVJRZ0JYRERDZkU5OWFFNFA1Z2ktQTF3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,9 天前
苦茶不苦 地震別怕 國合處率30餘國新生體驗臺灣風情,https://news.google.com/read/CBMia0FVX3lxTE9ibUtTc1dIbWpaMmxua1dJUUV6SHlfWFhsZXBRTWNsa05ZdFJ3ZU9VTU0wVGcwSHJsU3hLcGlxS1h5Qmo5M3dzZmIwUEFvLUkzT05lUGxGTHF5WXFEOXFPbHpIZi02MGg1NVZF?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,政大校訊,10 天前
花蓮地震愛心援助活動 國際獅子會300B 3區花蓮賑災,https://news.google.com/read/CBMiU0FVX3lxTE8yQWw3UTBVTlVuQkJFT1RQT3o4c1NMaWdWZ3d5RFpibUNmVGtwcDFFYjlDbkdPWldOb0pNRjIxdXdLYzFEWG1uTEVCckNzUm5CTmlR?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台灣好報,12 天前
921地震25周年 內政部辦理國際災防研討會,https://news.google.com/read/CBMimwJBVV95cUxORFM2bG0wWlBLNW9aSzRSTVlRUERKZC1sODdzam9ZQ29CTkg1MjNOb3lYZ29vYzNQUnI1eDlWUTVvOEN1M2NVbk14c1gtckxWV1hRZ0xGaEtNTXZkemdBeTFXQXN1bU13Y3NuQzRSbGkyNHVXSWFuREN3amsxOXl1WEFXRmk5NTd3blNwQW1Tcm5RUUhmcUlQR3dTUkExdWJ6LWZpaHFJSklEaG13dXp4WlVnd090LVFGTFpSZFFsUjJTTERENlI2Q1cxUzB1bFVGTHZ1cktLRmlaak9vZDdJcjVNZVBIZ0xtR1NZdTdfNjBOejVQaHVYWkpzT0NNSTVLaE9xUHdEVlNMckFtTTRldzNPamt1dC1KWmNj?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,3 天前
東加地震規模6.9 無海嘯警報| 國際,https://news.google.com/read/CBMiX0FVX3lxTE9Hb01OU1F1QXJybERRYU1vMkFxSFdpY1NuZHBMY1RQQlF1LUdYX3hzSDdMS2ZKbno1QVlUQTRNalJ0emJKWTJkdjBnTDBjTHpfMVdHdlE2aHd4XzV5T3E0?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,8月26日
巴紐外海地震 美國地質調查所：規模6.2,https://news.google.com/read/CBMiWkFVX3lxTE41ODN4OFhFQnJxaGRCTG5mTW9LSEc4djBkenNHVmQ1Xy1pdTdiRkhLVERNSEcyT2JOLTREdVFRVlh4TUVYS0owNzJrRHl5V0ZiOEg4QTVrbFZWUdIBX0FVX3lxTE1FdGNzMUlMZG9hb1RFQVFHcjFheGhFVkt1Y3J4eDJzXzFQd1N2WG41SDJnUlEyVmdLR1l0azBZUGV1eWJVc1YxWF9hM1V2TlRQMGFsTXQwd2R1X3N6b2RB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,經濟日報,16 天前
烏政壇大地震 3分之1 閣員去職,https://news.google.com/read/CBMibEFVX3lxTE1UenJJRTZpTW5Bc1dCSXA1Ql9VcDNTMnlULWFEbFhLMzNHVHJ5NlEtcGJOTi1fSkoxckdtaHNRT2VUMEpxaTB0X09hVllCZkgxRDZaWWpaS2lETEZWMlJRSE85MDlGMzBxZlVmUg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,青年日報,16 天前
自由廣場》消弭地震恐慌 台灣觀光要強化安全感,https://news.google.com/read/CBMiWEFVX3lxTE95M2IwNXp0OERrVE94NFBEWExKQmczOXpiYTliNVpnNmZJc2c1RDU1dDlGVlFvenhFek54ZjBoN2JpOTM1dE9GVHVFajFsbm52U0tMU0ZxRi3SAV5BVV95cUxOS1lld3RYQmZRamdVNVd1dEV1N0RQaXR5dW9JQzM5RzNEZG9rZkROWF9lV3BVbi14Nnk0WTFsLTVGWHdtbUgtU0psWUt6QTMxY0taOVJTNmk4ZWk3MFNB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由評論網,8月23日
國際獅子會300B 3區「花蓮地震愛心援助活動」捐贈550萬元援助金 | 中華日報 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTE1ueTlWVTFUZ0pZOGR5Q25SS0dTT3VoTTU3VXp5ZHAyUmhKTVc2WmpBR0xMc19rbnJGaHJYSkdDT0gxMk95a1pfbWxMcGVmXzFlNWJfZnNR0gFbQVVfeXFMTnJyaVAtUHV5RUxqVkUwYlNacVpXWng4TkN2eTJOem9tOUVhN2VONU02bmFNZHVIUldzT2xFNTZOS01MaXZqZ2NsYm9JZWUybE1pcmg4M3c0enV6Yw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,LINE TODAY Taiwan,12 天前
大地震後更堅強國際獅子會支援青少年– 更生新聞網,https://news.google.com/read/CBMiT0FVX3lxTE1qbW9VVjhQd1htdzh3dFBsWHZqRnRxWGRkdHdZajJEdTBCREczc21sWUxGV1k2QzFGeEkxcDZiX0tLb1I5b3VocDRZYXgtNmc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,更生日報,9 天前
第16屆城市網國際研討會蔣萬安分享0403地震北市應變經驗- 生活,https://news.google.com/read/CBMibkFVX3lxTE5ITFdtWWNPNmwxTWtOd2Rkbk5DQ193X0VZMTAyMTV6WFV2Z1BFdVNOcUloMkF4NEoyZTVTbnhHREZtc3dFSWJZTXBVOTFVZjVUbWdYWVBsYVMya21vazB2bUFJOFB3UUpVRXdtMjZn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中時新聞網,2 天前
竹市特搜隊輪值國際人道救援 參與地震聯合搜救演練,https://news.google.com/read/CBMi5gJBVV95cUxNLU56R2F6bDBPWVA0QnFLcHM0Z1NJa09QTWlGa2JNZHNMNS1xd2FBZmpiT1pZalZ2X0ZIMERWc0VYYWhPT292SUxqdkRqZnZVYWpHc1hLLWJiN0VHdjFZMzlzempMM3dQSU92U0dnQlppRXBObWVsRnM1V0FTLUVqRTJjVWxEUFhBWGhvUDI2ZXR6dmlmeGpJUnNnZER6UVduZTNCb0JFUzBhU0Q5RVk0MFFJSTQ2cTFFbjduendLMHBUaEhvdUR1N2xfV09JUndrWExMUjlFbzFCVkdSWk9jR3VobWNpM3dubS04dmU2RGFwWUxfdE13U2s1SEl2QXJ2el94OTg2Q2hXaGVFaFBhczZtMHVHUHR3MnhHd1JHSkZ1SW9qQ3htSTRFTUlqSG11QlUxNWVxV293dzl5NFdQeVdqX2JDOEFMSk1sR1ZMMjFMZlB5WXc5TllzYWI2ckl1WGRUb0tR?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台灣好新聞,12 天前
921大地震25週年 中市府舉辦台日美震災國際研討會,https://news.google.com/read/CBMiywJBVV95cUxNQnkxYjVpZVFZT1hHU0liWjg3dzFJVzYteDlQYjRRUFpwVXQ3NWd5bDRtelFzLWJhT1dYZGFHMzJMOW9xQzJHeEZ4aGNCb2tfdUY1Nlg2VkY2ZWNPazVzc2UyUFJDcGJUSWhTY2JLRVBzODVPZlZLRkJOSFUza2dLSXZiZ1RRYmppYlJyVTlITERJQnV1VG5rZk1RZFV5RE15WUxRMkRBTm9XYVNTbGNEMm82TUl3NnNSaElhZXRUSVVqTUpWM3BaU0JiMURPbGwwVnBJcExqQjBVREZ0YTFWWjRWaFN3QURyOVA2WmxSVzZBZ25oelBKcXdKWGYzVEpWdjRaMlhTV09JRWVKaXNHbTdXVExzdDJWV0ZzLWpubDNrS1VKU3hSbWNPWVFmV1lMS2ppU3o2LWxjWHh6SUQ4OG8yRkxibUhhQWZv?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,2 天前
東加地震規模6.9 無海嘯警報,https://news.google.com/read/CBMiWkFVX3lxTE9Yc3o4RHpDQ0JKRXh4T09LMVVlOGRodEl0NkFELWtwRGVuYlR4cnR5aVhmRGxyQVhlX0IzOEFXV3lxVlFkY1piS0RHeEVfYURoWEd6Y3JfOTBTQdIBX0FVX3lxTFBpTElfYTh1Wjg5cWZHQ3hIZjl3eW9ZZ3hQUU9zLXR4V1BsalFnbm1GSUNKcVRUNy14eUQtcFdVWV9uWU5wRDdLNVcwRkVDbTUwc2tOTzlJZy1LbnpHc2Fr?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,經濟日報,8月26日
提升國際救援效能 竹市特搜隊參與包機及地震聯合搜救演練 | 中華日報 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTFBsUkZBU09UcjlYT2ZEdjJBbEVEOGRSc3U4OWFEMk5mWW5KTmwyXzFaMG91dVc0aGE4VjhhRjVIZE9oMGZqRkRVTmh1TlZuY2J4ZkNGclFn0gFbQVVfeXFMUFJVUDFnWlNHQk9lTzJCT3ZXYTlnVkZsU2d4b0JSZHBSS2paVlEwZDhlaktuc3o0RDJ6bF83SGtibnNZeTdfZ1htMGdEUXNIY3R0ZlNRbVRWMkFXdw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,LINE TODAY Taiwan,12 天前
送愛到花蓮 國際獅子會捐助地震受災學童助學金,https://news.google.com/read/CBMi0AJBVV95cUxOOFlCQ2FPcUpma2xFRFpOUzNFaS10Q1RtWk9oOWZyU2pBVU5Ib3RTZ1VUZkdKQTJCb0dwYXpZX1JIbXU5bGJJU05sZ21PWk53VTF0Y1VTb0NCdVpjbXVaUmYwTTRMMkpqU3ZkcDBUWUY4T2VGT2NWdE50OTdmRGxIcHlNR3VZVzBUelduVXRBSGpJd0U0Z3dmX29QX0l5Y2lRM3FIUDdfR0hsSGkxU3BPNHV4anNQbVhLM19wMXFVYkpES3JEY2NMemFmMW5ja0RrUFR3WXZCbVZDelJTZkY0RkZOeFlhcnhSaUM2N0V0TXhrYmRibkZGNHN1LW9qYWljRTJwVWlwOEpKWlBCUUFLMmY0VUJYVWttM1ZnNm9SbzZtaVlEUFIyVXdEQ0JoRExxZlBDdzlWNFhxUFBTS1RDQ3JWcXF2TVFMY29FWDA0Z2E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,12 天前
國際獅子會300B三區「花蓮地震愛心援助活動」 徐榛蔚感謝善行義舉,https://news.google.com/read/CBMikwNBVV95cUxNNlNzMFhnLUhBRXozV2E4V0c3RzZpMm9pX29vRUVnek9jbHNjZTFENlJmMTJDYXY3Q3BKVjJZanJid19UVm1EcU4tWjhDQ3JKeTRqZlFTN0ZDZmVVQzVwdmU5NmZrWHBZU0hGSlNGSDN3a2JWcUhOSENGODFMbGRTVU5xNGxvWG1pRmJBR3JvMW1pYWNQc25KN1Z1bUcwZFo1TkdDVk0zaTAwUUdlem5UY1Y4NTI4WFRFcnpDb01VVTJZdTJKSTFQU0hXUHIxeTF2ZjF1QmhEbTNLR0xYLUNFYS1PanMyV25RREFEQlR6NFNWMDhzMjZkdEtlZXIwRFFsc09QS0pJUGwxZllsTUFiSWZrd19CaEJ6emNlc2xCTFgtSXU3Y0UxaVhlUjloTDNCZVZWRGJJVUNGcGxJbFBfSkZWWHluZUR4MWlmcVo5VDI2cjNrYWVWSm11elBrQnVId3V0d1JxYm1tbURwSlVRUVlZdFZ1RmxyQktwRFBQYmJqcXk0cmRmNVhQLWNBUEpGRkY0?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,12 天前
內政部國際災防研討會 台德搜救隊簽署合作備忘錄,https://news.google.com/read/CBMi3AJBVV95cUxPTEdHNjJONXVJeFVQemxCcmpLWHhaeHlrcDA5U2dneDZ4YzJ0ZEwwdGdmMURjOG1aOFN0Y0g5c0lsTWEtTUF5Qkl5d2NsQUttNmRZRjE0ZVZPZU9ySUU4R3FySndSTG5tWEd5Y21mdkVrdXY3Xy0yVDFQd0Z1cHlCcG5kZVhxMWpZVEV5NE5GaXM0X3YtMVFsemJPeXpWY0VQVldqWFJNcldHUm96azVwQ2YzX2dTNzdZUEdQSjJSOE82el9RdzBoV2ZXb0Fidi1rYUNOSUNJZExOeUJxdUV4RVpnRW50d2ViV0VLZlM3SkNmTy1qN2w2SUVVaDlRVEpxYXhHczNNLVFpYmJOUjVHQWIwWjJmUnJRSk9fZ3hsV1B1N3dZSzZXTkFWVVpGRmFzZ0lTcjBhSHZZaDNORDZFOGprV0ppU2p2U25JN1RfWVhoNWtBUzhOVm9OTlI?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,3 天前
國際災防體系不能缺台灣 台德搜救隊簽合作備忘錄,https://news.google.com/read/CBMi3AJBVV95cUxQbkxOWDEyTDJqYmUzQWtBSFN1SG5WamZBcTktcC1ycVdUd3FTb0dRQTUyd2wxY3dyaXlGTVZFMjFmQ2QwLWM0bUZRdVNyaUlMdVdEcUVUZmNxbGNWYXAtazdTWFVSZGw4cV9MNm84a3hxY3ZfLW5YT0ZjNmNkUFRpMW1tS2NoYnpWSWxUNGU5ZHJMSEJMSVY1SmgyR2xPb19EekVreGE4UFFKNjBweXhXVy1WbThzN010WF9QemdyM1R3bHlRVXo2VWFiWkg0dk5zVGxVLWJiVWJjTEZ4bklNOVZCQ1Nka2gyNEJZQmtTVTBMVEc1Zy1oVmR3RUg0c0RVNGd4QnNJek01Y1NzUktTV09xQXpoUlQ4b2ZTc25rbTdUZVkxWnotSmJ1aDJJT0lYY1ZaQkhGNERBOWU3NzcwOERyYkFsenp6NURpTUlOZ0pPWEtKd3hDdzkxbDY?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,3 天前
921國際災防研討會 臺德搜救隊簽署MOU,https://news.google.com/read/CBMihAJBVV95cUxOVjk3X2dtd285U0c4aDR0QVd4ek8zeFJMWTBoVF93bDVueWw4LWVmbE5LT0N3aWxvRC14MTh1Z3UyYkhIQkJ0WDViU2laU1FNWkx6MXJ5RW1nbEZkSXFULUgzeUxmOTVxOHMyQjdJZlFtYW5oQU44dXcxRXJZTDI2cFJDWFhsendjZWVnS0ZCOHFJZExMLW16VElmbGhWTjhUTWNsMTFZOTFRU3BtR2lRYUI3aHh0WkRfMHB4U2poMFFzQnpRSEFNUUNkOFRtTXd3RXdtZzhOeThKbS01c04ySVliUmRIV1N4b0RnZzFhWDlhMFdtMzExYU1aaWY1M0llMlowNw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,3 天前
花蓮縣走出天災傷痛 推動永續觀光 向國際旅人招手大型活動成功激勵觀光產值 推動南島文化享譽國際,https://news.google.com/read/CBMiT0FVX3lxTE5McGRTWVZ0b3lTZDl2cGNEdFVRZnJaalppcHBaZWVHdGJjS29pLVk2d2ROOHA5OGowWVZnU2FpZ2pNVmJkNmoxVWtBdktVSDg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,更生日報,15 天前
台灣花蓮近海規模4.9地震最大震度3級 | 國際 | 2024-08-29,https://news.google.com/read/CBMi-AFBVV95cUxPa2x2Z1EwbkVlTVptNXBubW1PZXpuWXc3aXlWaUZuWllZbG1zdUF4NmUyYTc3OHZEUU53RnFBNzh2NmNBbFpQWWR3ZEs5SkdrOXI0YWxLOURfY2dSdUJVR1FZODlkbkZUUmlEQXhWVUFXVnduSWxNQ0I3OVRBSGVyX091N1dwY0k1V0djTWZOcUU0WllmUF9oXzlIQlpHMlFDVnY1SnpMekpSWTdIbFhxMzlpaHVEUDEzT3VydHNoM29wSzViRUF3MzMyaVdVdG5IRENLcGgyZlpadXdxeUdQaGlvV2EyTzhQeklSWWhDVFM4WnRRT0lYdA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,8月29日
花蓮近海5.5級地震屬403地震餘震| 精選 | 即時 | 國際 | 2024-09-02,https://news.google.com/read/CBMi1wFBVV95cUxOMndJa3BYdHBOa2xsSFFqcVZyMjhiMFFvOWlXSjNuMUJISERVNHA0bXpCWm5qQi1WNHZKUXVXX0J0YkhEUmJRNzE2RnQwZU5qdFFIT3pGSGVyMnc2OHlFc3J3R3NmNGgydWFGNUtuSEp5WU5nRkptUUhNUHN1RDJCdnhXa2V5bzlreUtQTG51aFdjM2E2VW5rMy1FakJJNnNScS1GZXM2Tl90Ql95eno3M3lkM1FPZ3pqSDBBSVhTLUEwTGJETVNwRTNGQzZEUWxCTk1fa2Mtcw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,19 天前
地震與金礦有何關聯？國際最新研究稱地震或助力石英形成金塊,https://news.google.com/read/CBMiZ0FVX3lxTE45NXJQaXNOQ2h3RFZ3ZVhJdVI3dUktSXNlVXJzeEU1M1N5d1pmTjcwemRJQ3hseHhMdHpnNF9hWVREWE9BLVB5UFBVVHJwVVN6TFR0R1ZaYVZBV0N6cGt4ZUh6cWhuaHM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中國網路電子報,18 天前
穿越地心，透析921──地球告訴我們的地震祕密與防災之道- 節目,https://news.google.com/read/CBMiaEFVX3lxTE9CWC01TjVnQktFd1JsTXJBUnVFMTRGcy1qdFNMYWNQZlpuQnRveC1UN1hhdEowcjducjRDUmdTc3JEVElLRDNMR0RCYTc2WWhOQk1tTjkzLUpZQnB5U1NGRmhDNXJLbWVI?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Rti 中央廣播電臺,8 天前
國際獅子會300B 3區「花蓮地震愛心援助活動」 徐榛蔚感謝獅子會善行義舉,https://news.google.com/read/CBMiR0FVX3lxTE9EUExjaWFDS05oMy04Z3BSSFdNYVBtUUhramVZOWZ2bElzWXpDU2Y4TDYycXJuZlBYeG1uUkNGRVJRcjJ3dE9r?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台灣新聞雲,12 天前
